species,family,freshwater,marine,depth_min,depth_max,depth_cat
Makaira_nigricans,Istiophoridae,0,1,0,200,intermediate
Tetrapturus_angustirostris,Istiophoridae,0,1,0,1830,deep
Tetrapturus_belone,Istiophoridae,0,1,0,200,intermediate
Tetrapturus_georgii,Istiophoridae,0,1,0,200,intermediate
Tetrapturus_pfluegeri,Istiophoridae,0,1,0,200,intermediate
Jordania_zonope,Jordaniidae,0,1,2,38,shallow
Kuhlia_mugil,Kuhliidae,0,1,3,18,shallow
Kuhlia_petiti,Kuhliidae,0,1,0,6,shallow
Kuhlia_rupestris,Kuhliidae,1,1,0,5,shallow
Kuhlia_sandvicensis,Kuhliidae,1,1,0,20,shallow
Kuhlia_xenura,Kuhliidae,1,1,1,22,shallow
Kyphosus_analogus,Kyphosidae,0,1,1,12,shallow
Kyphosus_cinerascens,Kyphosidae,0,1,1,45,shallow
Kyphosus_elegans,Kyphosidae,0,1,1,40,shallow
Kyphosus_incisor,Kyphosidae,0,1,1,15,shallow
Kyphosus_sectatrix,Kyphosidae,0,1,1,30,shallow
Kyphosus_sydneyanus,Kyphosidae,0,1,1,20,shallow
Kyphosus_vaigiensis,Kyphosidae,0,1,0,40,shallow
Medialuna_californiensis,Kyphosidae,0,1,0,40,shallow
Microcanthus_strigatus,Kyphosidae,0,1,1,140,shallow
Scorpis_lineolata,Kyphosidae,0,1,1,30,shallow
Scorpis_violacea,Kyphosidae,0,1,0,30,shallow
Tilodon_sexfasciatus,Kyphosidae,0,1,1,120,shallow
Acantholabrus_palloni,Labridae,0,1,30,500,intermediate
Achoerodus_viridis,Labridae,0,1,1,40,shallow
Anampses_caeruleopunctatus,Labridae,0,1,3,30,shallow
Anampses_chrysocephalus,Labridae,0,1,12,139,shallow
Anampses_cuvier,Labridae,0,1,2,26,shallow
Anampses_femininus,Labridae,0,1,10,30,shallow
Anampses_geographicus,Labridae,0,1,1,25,shallow
Anampses_lineatus,Labridae,0,1,10,45,shallow
Anampses_melanurus,Labridae,0,1,15,40,shallow
Anampses_meleagrides,Labridae,0,1,3,60,shallow
Anampses_neoguinaicus,Labridae,0,1,4,30,shallow
Anampses_twistii,Labridae,0,1,5,30,shallow
Austrolabrus_maculatus,Labridae,0,1,10,40,shallow
Bodianus_anthioides,Labridae,0,1,6,60,shallow
Bodianus_axillaris,Labridae,0,1,2,100,shallow
Bodianus_bilunulatus,Labridae,0,1,3,160,shallow
Bodianus_diana,Labridae,0,1,6,50,shallow
Bodianus_diplotaenia,Labridae,0,1,5,76,shallow
Bodianus_eclancheri,Labridae,0,1,5,46,shallow
Bodianus_mesothorax,Labridae,0,1,5,40,shallow
Bodianus_perditio,Labridae,0,1,10,120,shallow
Bodianus_pulchellus,Labridae,0,1,15,120,shallow
Bodianus_rufus,Labridae,0,1,1,70,shallow
Bodianus_scrofa,Labridae,0,1,20,200,intermediate
Bodianus_speciosus,Labridae,0,1,3,70,shallow
Bodianus_trilineatus,Labridae,0,1,73,200,intermediate
Bodianus_unimaculatus,Labridae,0,1,0,60,shallow
Bolbometopon_muricatum,Labridae,0,1,1,40,shallow
Calotomus_carolinus,Labridae,0,1,1,71,shallow
Calotomus_spinidens,Labridae,0,1,1,72,shallow
Calotomus_zonarchus,Labridae,0,1,12,170,shallow
Centrolabrus_caeruleus,Labridae,0,1,1,30,shallow
Centrolabrus_trutta,Labridae,0,1,5,15,shallow
Cetoscarus_bicolor,Labridae,0,1,1,30,shallow
Cheilinus_chlorourus,Labridae,0,1,1,30,shallow
Cheilinus_fasciatus,Labridae,0,1,4,60,shallow
Cheilinus_oxycephalus,Labridae,0,1,1,40,shallow
Cheilinus_trilobatus,Labridae,0,1,1,30,shallow
Cheilinus_undulatus,Labridae,0,1,1,100,shallow
Cheilio_inermis,Labridae,0,1,1,30,shallow
Chlorurus_atrilunula,Labridae,0,1,1,15,shallow
Chlorurus_bleekeri,Labridae,0,1,3,35,shallow
Chlorurus_bowersi,Labridae,0,1,2,20,shallow
Chlorurus_capistratoides,Labridae,0,1,5,15,shallow
Chlorurus_enneacanthus,Labridae,0,1,1,7,shallow
Chlorurus_frontalis,Labridae,0,1,10,40,shallow
Chlorurus_japanensis,Labridae,0,1,1,20,shallow
Chlorurus_microrhinos,Labridae,0,1,1,50,shallow
Chlorurus_oedema,Labridae,0,1,1,50,shallow
Chlorurus_rhakoura,Labridae,0,1,1,30,shallow
Chlorurus_sordidus,Labridae,0,1,0,50,shallow
Choerodon_anchorago,Labridae,0,1,1,25,shallow
Choerodon_fasciatus,Labridae,0,1,5,35,shallow
Choerodon_oligacanthus,Labridae,0,1,2,15,shallow
Choerodon_schoenleinii,Labridae,0,1,10,60,shallow
Cirrhilabrus_cyanopleura,Labridae,0,1,2,30,shallow
Cirrhilabrus_exquisitus,Labridae,0,1,6,40,shallow
Cirrhilabrus_flavidorsalis,Labridae,0,1,6,40,shallow
Cirrhilabrus_katherinae,Labridae,0,1,10,40,shallow
Cirrhilabrus_lubbocki,Labridae,0,1,4,45,shallow
Cirrhilabrus_punctatus,Labridae,0,1,2,78,shallow
Cirrhilabrus_rubrimarginatus,Labridae,0,1,25,52,shallow
Cirrhilabrus_rubriventralis,Labridae,0,1,3,43,shallow
Cirrhilabrus_scottorum,Labridae,0,1,3,40,shallow
Clepticus_parrae,Labridae,0,1,8,100,shallow
Coris_auricularis,Labridae,0,1,1,45,shallow
Coris_aurilineata,Labridae,0,1,3,10,shallow
Coris_aygula,Labridae,0,1,2,30,shallow
Coris_batuensis,Labridae,0,1,2,30,shallow
Coris_caudimacula,Labridae,0,1,1,57,shallow
Coris_cuvieri,Labridae,0,1,2,50,shallow
Coris_dorsomacula,Labridae,0,1,2,40,shallow
Coris_flavovittata,Labridae,0,1,1,98,shallow
Coris_gaimard,Labridae,0,1,1,50,shallow
Coris_julis,Labridae,0,1,0,120,shallow
Coris_pictoides,Labridae,0,1,9,55,shallow
Ctenolabrus_rupestris,Labridae,0,1,1,50,shallow
Cymolutes_praetextatus,Labridae,0,1,2,10,shallow
Cymolutes_torquatus,Labridae,0,1,2,20,shallow
Decodon_melasma,Labridae,0,1,40,160,shallow
Decodon_puellaris,Labridae,0,1,18,275,intermediate
Diproctacanthus_xanthurus,Labridae,0,1,2,25,shallow
Epibulus_brevis,Labridae,0,1,3,18,shallow
Epibulus_insidiator,Labridae,0,1,1,42,shallow
Gomphosus_varius,Labridae,0,1,1,35,shallow
Haletta_semifasciata,Labridae,0,1,1,7,shallow
Halichoeres_argus,Labridae,0,1,1,15,shallow
Halichoeres_bathyphilus,Labridae,0,1,27,190,shallow
Halichoeres_binotopsis,Labridae,0,1,2,8,shallow
Halichoeres_biocellatus,Labridae,0,1,6,35,shallow
Halichoeres_bivittatus,Labridae,0,1,1,15,shallow
Halichoeres_brasiliensis,Labridae,0,1,0,35,shallow
Halichoeres_chierchiae,Labridae,0,1,2,69,shallow
Halichoeres_chloropterus,Labridae,0,1,0,10,shallow
Halichoeres_chrysus,Labridae,0,1,2,70,shallow
Halichoeres_cosmetus,Labridae,0,1,2,31,shallow
Halichoeres_cyanocephalus,Labridae,0,1,18,91,shallow
Halichoeres_dispilus,Labridae,0,1,2,76,shallow
Halichoeres_garnoti,Labridae,0,1,2,80,shallow
Halichoeres_hartzfeldii,Labridae,0,1,10,70,shallow
Halichoeres_hortulanus,Labridae,0,1,1,30,shallow
Halichoeres_iridis,Labridae,0,1,6,43,shallow
Halichoeres_lapillus,Labridae,0,1,5,15,shallow
Halichoeres_leucoxanthus,Labridae,0,1,7,60,shallow
Halichoeres_leucurus,Labridae,0,1,1,15,shallow
Halichoeres_margaritaceus,Labridae,0,1,0,5,shallow
Halichoeres_marginatus,Labridae,0,1,0,30,shallow
Halichoeres_melanotis,Labridae,0,1,8,37,shallow
Halichoeres_melanurus,Labridae,0,1,1,15,shallow
Halichoeres_melasmapomus,Labridae,0,1,10,56,shallow
Halichoeres_miniatus,Labridae,0,1,1,10,shallow
Halichoeres_nebulosus,Labridae,0,1,1,40,shallow
Halichoeres_nicholsi,Labridae,0,1,3,53,shallow
Halichoeres_nigrescens,Labridae,0,1,3,10,shallow
Halichoeres_notospilus,Labridae,0,1,0,10,shallow
Halichoeres_ornatissimus,Labridae,0,1,4,15,shallow
Halichoeres_papilionaceus,Labridae,0,1,1,4,shallow
Halichoeres_pictus,Labridae,0,1,5,25,shallow
Halichoeres_podostigma,Labridae,0,1,2,25,shallow
Halichoeres_poeyi,Labridae,0,1,1,15,shallow
Halichoeres_prosopeion,Labridae,0,1,2,40,shallow
Halichoeres_radiatus,Labridae,0,1,2,55,shallow
Halichoeres_richmondi,Labridae,0,1,1,15,shallow
Halichoeres_rubrovirens,Labridae,0,1,6,25,shallow
Halichoeres_sazimai,Labridae,0,1,20,35,shallow
Halichoeres_scapularis,Labridae,0,1,1,20,shallow
Halichoeres_semicinctus,Labridae,0,1,0,24,shallow
Halichoeres_solorensis,Labridae,0,1,10,40,shallow
Halichoeres_tenuispinis,Labridae,0,1,0,4,shallow
Halichoeres_trimaculatus,Labridae,0,1,2,30,shallow
Halichoeres_trispilus,Labridae,0,1,15,56,shallow
Halichoeres_zeylonicus,Labridae,0,1,10,40,shallow
Hemigymnus_fasciatus,Labridae,0,1,1,25,shallow
Hemigymnus_melapterus,Labridae,0,1,1,30,shallow
Heteroscarus_acroptilus,Labridae,0,1,1,15,shallow
Hipposcarus_harid,Labridae,0,1,1,25,shallow
Hipposcarus_longiceps,Labridae,0,1,2,40,shallow
Hologymnosus_annulatus,Labridae,0,1,8,40,shallow
Hologymnosus_doliatus,Labridae,0,1,1,35,shallow
Iniistius_aneitensis,Labridae,0,1,12,92,shallow
Iniistius_pavo,Labridae,0,1,1,100,shallow
Iniistius_pentadactylus,Labridae,0,1,2,30,shallow
Labrichthys_unilineatus,Labridae,0,1,0,20,shallow
Labroides_bicolor,Labridae,0,1,2,40,shallow
Labroides_dimidiatus,Labridae,0,1,1,40,shallow
Labroides_pectoralis,Labridae,0,1,2,30,shallow
Labroides_phthirophagus,Labridae,0,1,0,90,shallow
Labroides_rubrolabiatus,Labridae,0,1,1,32,shallow
Labropsis_australis,Labridae,0,1,2,55,shallow
Labrus_bergylta,Labridae,0,1,1,50,shallow
Labrus_mixtus,Labridae,0,1,2,200,intermediate
Lachnolaimus_maximus,Labridae,0,1,3,30,shallow
Lappanella_fasciata,Labridae,0,1,35,200,intermediate
Larabicus_quadrilineatus,Labridae,0,1,0,15,shallow
Leptojulis_cyanopleura,Labridae,0,1,4,75,shallow
Leptoscarus_vaigiensis,Labridae,0,1,1,15,shallow
Macropharyngodon_cyanoguttatus,Labridae,0,1,10,40,shallow
Macropharyngodon_geoffroy,Labridae,0,1,6,32,shallow
Macropharyngodon_kuiteri,Labridae,0,1,5,55,shallow
Macropharyngodon_meleagris,Labridae,0,1,0,30,shallow
Macropharyngodon_negrosensis,Labridae,0,1,8,32,shallow
Macropharyngodon_ornatus,Labridae,0,1,2,30,shallow
Neoodax_balteatus,Labridae,0,1,1,22,shallow
Nicholsina_denticulata,Labridae,0,1,1,11,shallow
Notolabrus_gymnogenis,Labridae,0,1,5,40,shallow
Novaculichthys_taeniourus,Labridae,0,1,3,25,shallow
Novaculoides_macrolepidotus,Labridae,0,1,3,25,shallow
Olisthops_cyanomelas,Labridae,0,1,1,15,shallow
Oxycheilinus_arenatus,Labridae,0,1,25,60,shallow
Oxycheilinus_bimaculatus,Labridae,0,1,2,110,shallow
Oxycheilinus_celebicus,Labridae,0,1,3,40,shallow
Oxycheilinus_digramma,Labridae,0,1,3,60,shallow
Oxycheilinus_unifasciatus,Labridae,0,1,1,160,shallow
Oxyjulis_californica,Labridae,0,1,0,97,shallow
Pseudocheilinus_evanidus,Labridae,0,1,6,61,shallow
Pseudocheilinus_hexataenia,Labridae,0,1,1,35,shallow
Pseudocheilinus_ocellatus,Labridae,0,1,20,70,shallow
Pseudocheilinus_octotaenia,Labridae,0,1,2,50,shallow
Pseudocheilinus_tetrataenia,Labridae,0,1,6,44,shallow
Pseudocoris_bleekeri,Labridae,0,1,10,30,shallow
Pseudocoris_heteroptera,Labridae,0,1,2,54,shallow
Pseudocoris_yamashiroi,Labridae,0,1,5,30,shallow
Pseudodax_moluccanus,Labridae,0,1,3,60,shallow
Pseudojuloides_atavai,Labridae,0,1,12,31,shallow
Pseudojuloides_cerasinus,Labridae,0,1,2,61,shallow
Pseudolabrus_guentheri,Labridae,0,1,1,20,shallow
Pseudolabrus_miles,Labridae,0,1,4,40,shallow
Pteragogus_cryptus,Labridae,0,1,2,67,shallow
Pteragogus_enneacanthus,Labridae,0,1,2,64,shallow
Scarus_altipinnis,Labridae,0,1,1,50,shallow
Scarus_chameleon,Labridae,0,1,3,30,shallow
Scarus_coelestinus,Labridae,0,1,5,75,shallow
Scarus_collana,Labridae,0,1,1,15,shallow
Scarus_compressus,Labridae,0,1,3,24,shallow
Scarus_dimidiatus,Labridae,0,1,1,25,shallow
Scarus_dubius,Labridae,0,1,1,20,shallow
Scarus_ferrugineus,Labridae,0,1,1,60,shallow
Scarus_festivus,Labridae,0,1,1,30,shallow
Scarus_flavipectoralis,Labridae,0,1,2,40,shallow
Scarus_forsteni,Labridae,0,1,3,30,shallow
Scarus_frenatus,Labridae,0,1,1,25,shallow
Scarus_fuscopurpureus,Labridae,0,1,2,20,shallow
Scarus_ghobban,Labridae,0,1,1,90,shallow
Scarus_globiceps,Labridae,0,1,1,30,shallow
Scarus_guacamaia,Labridae,0,1,3,25,shallow
Scarus_hypselopterus,Labridae,0,1,10,30,shallow
Scarus_iseri,Labridae,0,1,3,25,shallow
Scarus_koputea,Labridae,0,1,0,18,shallow
Scarus_longipinnis,Labridae,0,1,10,55,shallow
Scarus_niger,Labridae,0,1,0,20,shallow
Scarus_oviceps,Labridae,0,1,1,20,shallow
Scarus_persicus,Labridae,0,1,1,25,shallow
Scarus_prasiognathos,Labridae,0,1,1,25,shallow
Scarus_psittacus,Labridae,0,1,2,25,shallow
Scarus_quoyi,Labridae,0,1,2,18,shallow
Scarus_rivulatus,Labridae,0,1,1,30,shallow
Scarus_rubroviolaceus,Labridae,0,1,1,36,shallow
Scarus_russelii,Labridae,0,1,6,15,shallow
Scarus_schlegeli,Labridae,0,1,1,50,shallow
Scarus_spinus,Labridae,0,1,2,25,shallow
Scarus_taeniopterus,Labridae,0,1,2,25,shallow
Scarus_tricolor,Labridae,0,1,2,25,shallow
Scarus_trispinosus,Labridae,0,1,1,30,shallow
Scarus_viridifucatus,Labridae,0,1,1,15,shallow
Scarus_xanthopleura,Labridae,0,1,3,30,shallow
Semicossyphus_darwini,Labridae,0,1,3,100,shallow
Semicossyphus_pulcher,Labridae,0,1,0,55,shallow
Siphonognathus_argyrophanes,Labridae,0,1,1,40,shallow
Sparisoma_amplum,Labridae,0,1,1,30,shallow
Sparisoma_atomarium,Labridae,0,1,20,55,shallow
Sparisoma_aurofrenatum,Labridae,0,1,2,20,shallow
Sparisoma_axillare,Labridae,0,1,1,35,shallow
Sparisoma_chrysopterum,Labridae,0,1,1,15,shallow
Sparisoma_cretense,Labridae,0,1,20,50,shallow
Sparisoma_frondosum,Labridae,0,1,5,45,shallow
Sparisoma_radians,Labridae,0,1,1,12,shallow
Sparisoma_rocha,Labridae,0,1,10,25,shallow
Sparisoma_rubripinne,Labridae,0,1,1,15,shallow
Sparisoma_tuiupiranga,Labridae,0,1,5,20,shallow
Sparisoma_viride,Labridae,0,1,3,50,shallow
Stethojulis_albovittata,Labridae,0,1,2,15,shallow
Stethojulis_balteata,Labridae,0,1,2,15,shallow
Stethojulis_bandanensis,Labridae,0,1,3,30,shallow
Stethojulis_strigiventer,Labridae,0,1,2,15,shallow
Stethojulis_trilineata,Labridae,0,1,0,20,shallow
Symphodus_doderleini,Labridae,0,1,2,40,shallow
Symphodus_mediterraneus,Labridae,0,1,1,50,shallow
Symphodus_melanocercus,Labridae,0,1,1,25,shallow
Symphodus_roissali,Labridae,0,1,1,30,shallow
Symphodus_rostratus,Labridae,0,1,1,50,shallow
Symphodus_tinca,Labridae,0,1,1,50,shallow
Tautoga_onitis,Labridae,0,1,1,75,shallow
Tautogolabrus_adspersus,Labridae,0,1,10,128,shallow
Thalassoma_amblycephalum,Labridae,0,1,1,15,shallow
Thalassoma_ballieui,Labridae,0,1,1,60,shallow
Thalassoma_bifasciatum,Labridae,0,1,0,40,shallow
Thalassoma_grammaticum,Labridae,0,1,3,42,shallow
Thalassoma_hardwicke,Labridae,0,1,0,15,shallow
Thalassoma_hebraicum,Labridae,0,1,1,30,shallow
Thalassoma_jansenii,Labridae,0,1,1,15,shallow
Thalassoma_loxum,Labridae,0,1,0,2,shallow
Thalassoma_lucasanum,Labridae,0,1,0,64,shallow
Thalassoma_lunare,Labridae,0,1,1,20,shallow
Thalassoma_lutescens,Labridae,0,1,1,30,shallow
Thalassoma_noronhanum,Labridae,0,1,0,60,shallow
Thalassoma_pavo,Labridae,0,1,1,150,shallow
Thalassoma_purpureum,Labridae,0,1,0,10,shallow
Thalassoma_quinquevittatum,Labridae,0,1,0,40,shallow
Thalassoma_trilobatum,Labridae,0,1,0,10,shallow
Wetmorella_albofasciata,Labridae,0,1,8,42,shallow
Wetmorella_nigropinnata,Labridae,0,1,1,36,shallow
Xiphocheilus_typus,Labridae,0,1,15,85,shallow
Xyrichtys_martinicensis,Labridae,0,1,2,21,shallow
Xyrichtys_mundiceps,Labridae,0,1,12,15,shallow
Xyrichtys_novacula,Labridae,0,1,1,90,shallow
Xyrichtys_splendens,Labridae,0,1,3,15,shallow
Labrisomus_multiporosus,Labrisomidae,0,1,0,5,shallow
Labrisomus_nuchipinnis,Labrisomidae,0,1,0,10,shallow
Malacoctenus_aurolineatus,Labrisomidae,0,1,0,5,shallow
Malacoctenus_boehlkei,Labrisomidae,0,1,5,70,shallow
Malacoctenus_hubbsi,Labrisomidae,0,1,1,4,shallow
Malacoctenus_tetranemus,Labrisomidae,0,1,6,23,shallow
Malacoctenus_triangulatus,Labrisomidae,0,1,0,40,shallow
Malacoctenus_zonogaster,Labrisomidae,0,1,0,5,shallow
Paraclinus_integripinnis,Labrisomidae,0,1,0,15,shallow
Paraclinus_marmoratus,Labrisomidae,0,1,0,6,shallow
Starksia_atlantica,Labrisomidae,0,1,1,8,shallow
Starksia_culebrae,Labrisomidae,0,1,0,20,shallow
Starksia_fasciata,Labrisomidae,0,1,6,7,shallow
Starksia_galapagensis,Labrisomidae,0,1,3,25,shallow
Starksia_lepicoelia,Labrisomidae,0,1,8,20,shallow
Starksia_occidentalis,Labrisomidae,0,1,0,20,shallow
Starksia_ocellata,Labrisomidae,0,1,2,20,shallow
Starksia_sluiteri,Labrisomidae,0,1,5,40,shallow
Xenomedea_rhodopyga,Labrisomidae,0,1,0,8,shallow
Lactarius_lactarius,Lactariidae,0,1,15,100,shallow
Lampris_guttatus,Lamprididae,0,1,0,500,intermediate
Lampris_immaculatus,Lamprididae,0,1,50,485,intermediate
Latridopsis_forsteri,Latridae,0,1,20,160,shallow
Latris_lineata,Latridae,0,1,5,400,intermediate
Aurigequula_fasciata,Leiognathidae,0,1,20,50,shallow
Equulites_elongatus,Leiognathidae,0,1,20,100,shallow
Equulites_laterofenestra,Leiognathidae,0,1,0,86,shallow
Equulites_leuciscus,Leiognathidae,0,1,5,70,shallow
Equulites_stercorarius,Leiognathidae,0,1,0,20,shallow
Eubleekeria_splendens,Leiognathidae,0,1,10,100,shallow
Gazza_minuta,Leiognathidae,0,1,10,110,shallow
Gazza_squamiventralis,Leiognathidae,0,1,4,13,shallow
Karalla_daura,Leiognathidae,0,1,1,40,shallow
Karalla_dussumieri,Leiognathidae,0,1,10,40,shallow
Leiognathus_equulus,Leiognathidae,1,1,10,110,shallow
Nuchequula_blochii,Leiognathidae,0,1,1,40,shallow
Nuchequula_gerreoides,Leiognathidae,0,1,10,30,shallow
Photopectoralis_bindus,Leiognathidae,0,1,2,160,shallow
Secutor_insidiator,Leiognathidae,0,1,10,150,shallow
Secutor_ruconius,Leiognathidae,1,1,3,60,shallow
Gnathodentex_aureolineatus,Lethrinidae,0,1,3,30,shallow
Gymnocranius_audleyi,Lethrinidae,0,1,8,40,shallow
Gymnocranius_elongatus,Lethrinidae,0,1,50,100,shallow
Gymnocranius_grandoculis,Lethrinidae,0,1,20,170,shallow
Gymnocranius_griseus,Lethrinidae,0,1,15,80,shallow
Lethrinus_atkinsoni,Lethrinidae,0,1,2,30,shallow
Lethrinus_atlanticus,Lethrinidae,0,1,1,50,shallow
Lethrinus_conchyliatus,Lethrinidae,0,1,5,220,intermediate
Lethrinus_crocineus,Lethrinidae,0,1,5,150,shallow
Lethrinus_erythracanthus,Lethrinidae,0,1,15,120,shallow
Lethrinus_erythropterus,Lethrinidae,0,1,2,25,shallow
Lethrinus_genivittatus,Lethrinidae,0,1,5,25,shallow
Lethrinus_harak,Lethrinidae,0,1,0,20,shallow
Lethrinus_laticaudis,Lethrinidae,0,1,5,35,shallow
Lethrinus_lentjan,Lethrinidae,0,1,10,90,shallow
Lethrinus_mahsena,Lethrinidae,0,1,2,100,shallow
Lethrinus_microdon,Lethrinidae,0,1,10,80,shallow
Lethrinus_miniatus,Lethrinidae,0,1,5,30,shallow
Lethrinus_nebulosus,Lethrinidae,0,1,10,75,shallow
Lethrinus_olivaceus,Lethrinidae,0,1,1,185,shallow
Lethrinus_ornatus,Lethrinidae,0,1,5,30,shallow
Lethrinus_ravus,Lethrinidae,0,1,5,35,shallow
Lethrinus_reticulatus,Lethrinidae,0,1,5,30,shallow
Lethrinus_rubrioperculatus,Lethrinidae,0,1,10,198,shallow
Lethrinus_semicinctus,Lethrinidae,0,1,4,35,shallow
Lethrinus_xanthochilus,Lethrinidae,0,1,5,150,shallow
Monotaxis_grandoculis,Lethrinidae,0,1,1,100,shallow
Wattsia_mossambica,Lethrinidae,0,1,100,200,intermediate
Acantholiparis_opercularis,Liparidae,0,1,227,3610,deep
Careproctus_canus,Liparidae,0,1,244,434,intermediate
Careproctus_colletti,Liparidae,0,1,64,1350,deep
Careproctus_cypselurus,Liparidae,0,1,35,1775,deep
Careproctus_furcellus,Liparidae,0,1,98,1270,deep
Careproctus_georgianus,Liparidae,0,1,85,285,intermediate
Careproctus_gilberti,Liparidae,0,1,73,886,intermediate
Careproctus_melanurus,Liparidae,0,1,89,2286,deep
Careproctus_phasma,Liparidae,0,1,37,508,intermediate
Careproctus_rastrinus,Liparidae,0,1,55,913,intermediate
Careproctus_reinhardti,Liparidae,0,1,75,1750,deep
Crystallichthys_cyclospilus,Liparidae,0,1,53,830,intermediate
Edentoliparis_terraenovae,Liparidae,0,1,0,550,intermediate
Elassodiscus_caudatus,Liparidae,0,1,335,1040,deep
Elassodiscus_tremebundus,Liparidae,0,1,130,1800,deep
Liparis_agassizii,Liparidae,0,1,0,100,shallow
Liparis_atlanticus,Liparidae,0,1,0,415,intermediate
Liparis_callyodon,Liparidae,0,1,0,20,shallow
Liparis_dennyi,Liparidae,0,1,73,225,intermediate
Liparis_fabricii,Liparidae,0,1,12,1800,deep
Liparis_fucensis,Liparidae,0,1,225,388,intermediate
Liparis_gibbus,Liparidae,0,1,0,647,intermediate
Liparis_inquilinus,Liparidae,0,1,3,97,shallow
Liparis_montagui,Liparidae,0,1,0,30,shallow
Liparis_mucosus,Liparidae,0,1,0,15,shallow
Liparis_pulchellus,Liparidae,0,1,9,183,shallow
Liparis_rutteri,Liparidae,0,1,0,73,shallow
Liparis_tanakae,Liparidae,0,1,50,121,shallow
Liparis_tunicatus,Liparidae,0,1,0,620,intermediate
Lipariscus_nanus,Liparidae,0,1,0,910,intermediate
Nectoliparis_pelagicus,Liparidae,0,1,0,3383,deep
Paraliparis_antarcticus,Liparidae,0,1,300,782,intermediate
Paraliparis_bathybius,Liparidae,0,1,20,4009,deep
Paraliparis_cephalus,Liparidae,0,1,294,1800,deep
Paraliparis_charcoti,Liparidae,0,1,460,793,intermediate
Paraliparis_copei_copei,Liparidae,0,1,200,1976,deep
Paraliparis_dactylosus,Liparidae,0,1,541,1000,deep
Paraliparis_garmani,Liparidae,0,1,225,1000,deep
Paraliparis_hystrix,Liparidae,0,1,250,1150,deep
Paraliparis_leobergi,Liparidae,0,1,165,970,intermediate
Paraliparis_meganchus,Liparidae,0,1,220,1145,deep
Paraliparis_paucidens,Liparidae,0,1,1536,2275,deep
Paraliparis_pectoralis,Liparidae,0,1,681,1636,deep
Paraliparis_rosaceus,Liparidae,0,1,1050,3358,deep
Paraliparis_thalassobathyalis,Liparidae,0,1,620,1600,deep
Psednos_melanocephalus,Liparidae,0,1,0,3172,deep
Psednos_micruroides,Liparidae,0,1,0,900,intermediate
Rhinoliparis_attenuatus,Liparidae,0,1,350,2189,deep
Rhinoliparis_barbulifer,Liparidae,0,1,28,2189,deep
Rhodichthys_regina,Liparidae,0,1,1080,2365,deep
Lobotes_surinamensis,Lobotidae,0,1,0,70,shallow
Lophiodes_caulinaris,Lophiidae,0,1,15,311,intermediate
Lophiodes_insidiator,Lophiidae,0,1,200,600,intermediate
Lophiodes_reticulatus,Lophiidae,0,1,64,820,intermediate
Lophiodes_spilurus,Lophiidae,0,1,120,475,intermediate
Lophius_americanus,Lophiidae,0,1,0,800,intermediate
Lophius_budegassa,Lophiidae,0,1,70,1013,deep
Lophius_gastrophysus,Lophiidae,0,1,40,700,intermediate
Lophius_litulon,Lophiidae,0,1,25,560,intermediate
Lophius_piscatorius,Lophiidae,0,1,20,1000,deep
Lophius_vaillanti,Lophiidae,0,1,200,800,intermediate
Lophius_vomerinus,Lophiidae,0,1,150,400,intermediate
Lophotus_lacepede,Lophotidae,0,1,0,92,shallow
Brosme_brosme,Lotidae,0,1,18,1000,deep
Ciliata_mustela,Lotidae,0,1,17,22,shallow
Ciliata_septentrionalis,Lotidae,0,1,10,90,shallow
Enchelyopus_cimbrius,Lotidae,0,1,20,650,intermediate
Molva_dypterygia,Lotidae,0,1,150,1000,deep
Molva_macrophthalma,Lotidae,0,1,30,754,intermediate
Molva_molva,Lotidae,0,1,100,1000,deep
Aphareus_furca,Lutjanidae,0,1,1,122,shallow
Aphareus_rutilans,Lutjanidae,0,1,100,330,intermediate
Aprion_virescens,Lutjanidae,0,1,0,180,shallow
Apsilus_dentatus,Lutjanidae,0,1,100,300,intermediate
Caesio_caerulaurea,Lutjanidae,0,1,1,50,shallow
Caesio_lunaris,Lutjanidae,0,1,0,50,shallow
Caesio_teres,Lutjanidae,0,1,5,50,shallow
Caesio_varilineata,Lutjanidae,0,1,2,25,shallow
Caesio_xanthonota,Lutjanidae,0,1,0,50,shallow
Dipterygonotus_balteatus,Lutjanidae,0,1,37,91,shallow
Etelis_coruscans,Lutjanidae,0,1,45,400,intermediate
Etelis_oculatus,Lutjanidae,0,1,100,450,intermediate
Gymnocaesio_gymnoptera,Lutjanidae,0,1,0,500,intermediate
Lutjanus_analis,Lutjanidae,0,1,25,95,shallow
Lutjanus_apodus,Lutjanidae,0,1,2,63,shallow
Lutjanus_argentimaculatus,Lutjanidae,1,1,1,120,shallow
Lutjanus_argentiventris,Lutjanidae,0,1,3,60,shallow
Lutjanus_bengalensis,Lutjanidae,0,1,10,30,shallow
Lutjanus_biguttatus,Lutjanidae,0,1,3,36,shallow
Lutjanus_bohar,Lutjanidae,1,1,4,180,shallow
Lutjanus_buccanella,Lutjanidae,0,1,20,200,intermediate
Lutjanus_campechanus,Lutjanidae,0,1,10,190,shallow
Lutjanus_carponotatus,Lutjanidae,0,1,1,80,shallow
Lutjanus_colorado,Lutjanidae,0,1,1,70,shallow
Lutjanus_cyanopterus,Lutjanidae,0,1,18,55,shallow
Lutjanus_decussatus,Lutjanidae,0,1,2,35,shallow
